INVERTER_ID,DATE_TIME,AC_POWER,IRRADIANCE,PERFORMANCE_RATIO
303,2025-03-11 02:00:00,0.0,0.0,
101,2025-03-11 03:00:00,0.0,0.0,
202,2025-03-11 03:00:00,0.0,0.0,
303,2025-03-11 03:00:00,0.0,0.0,
101,2025-03-11 04:00:00,0.0,0.0,
202,2025-03-11 04:00:00,0.0,0.0,
303,2025-03-11 04:00:00,0.0,0.0,
101,2025-03-11 05:00:00,0.0,0.0,
202,2025-03-11 05:00:00,0.0,0.0,
303,2025-03-11 05:00:00,0.0,0.0,
101,2025-03-11 06:00:00,0.0,0.0,
202,2025-03-11 06:00:00,0.0,0.0,
303,2025-03-11 06:00:00,0.0,0.0,
101,2025-03-11 07:00:00,3.633662983691159,49.0,0.9723507355526524
202,2025-03-11 07:00:00,3.633662983691159,49.0,0.9723507355526524
303,2025-03-11 07:00:00,3.633662983691159,49.0,0.9723507355526524
101,2025-03-11 08:00:00,18.640577930116454,256.4,0.9532695803849056
202,2025-03-11 08:00:00,18.640577930116454,256.4,0.9532695803849056
303,2025-03-11 08:00:00,18.640577930116454,256.4,0.9532695803849056
101,2025-03-11 09:00:00,34.97496906457335,492.9,0.930406858707898
202,2025-03-11 09:00:00,34.97496906457335,492.9,0.930406858707898
303,2025-03-11 09:00:00,34.97496906457335,492.9,0.930406858707898
101,2025-03-11 10:00:00,48.85500448785216,697.5,0.9184155492119178
202,2025-03-11 10:00:00,48.85500448785216,697.5,0.9184155492119178
303,2025-03-11 10:00:00,48.85500448785216,697.5,0.9184155492119178
101,2025-03-11 11:00:00,57.76529769841518,835.0,0.9070994899241254
202,2025-03-11 11:00:00,57.76529769841518,835.0,0.9070994899241254
303,2025-03-11 11:00:00,57.76529769841518,835.0,0.9070994899241254
101,2025-03-11 12:00:00,56.59043562602341,821.1,0.9036939344381092
202,2025-03-11 12:00:00,56.59043562602341,821.1,0.9036939344381092
303,2025-03-11 12:00:00,56.59043562602341,821.1,0.9036939344381092
101,2025-03-11 13:00:00,54.54504680651088,794.8,0.8998535673306993
202,2025-03-11 13:00:00,54.54504680651088,794.8,0.8998535673306993
303,2025-03-11 13:00:00,54.54504680651088,794.8,0.8998535673306993
101,2025-03-11 14:00:00,55.688494648878645,806.0,0.905951229886618
202,2025-03-11 14:00:00,55.688494648878645,806.0,0.905951229886618
303,2025-03-11 14:00:00,55.688494648878645,806.0,0.905951229886618
101,2025-03-11 15:00:00,46.84360368938029,673.8,0.9115776607875272
202,2025-03-11 15:00:00,46.84360368938029,673.8,0.9115776607875272
303,2025-03-11 15:00:00,46.84360368938029,673.8,0.9115776607875272
101,2025-03-11 16:00:00,35.025784766395994,496.8,0.9244441314176504
202,2025-03-11 16:00:00,35.025784766395994,496.8,0.9244441314176504
303,2025-03-11 16:00:00,35.025784766395994,496.8,0.9244441314176504
101,2025-03-11 17:00:00,22.06593127866863,309.0,0.9363498909132024
202,2025-03-11 17:00:00,22.06593127866863,309.0,0.9363498909132024
303,2025-03-11 17:00:00,22.06593127866863,309.0,0.9363498909132024
101,2025-03-11 18:00:00,6.494018382098763,89.1,0.9556749267542856
202,2025-03-11 18:00:00,6.494018382098763,89.1,0.9556749267542856
303,2025-03-11 18:00:00,6.494018382098763,89.1,0.9556749267542856
101,2025-03-11 19:00:00,0.0,0.0,
202,2025-03-11 19:00:00,0.0,0.0,
303,2025-03-11 19:00:00,0.0,0.0,
101,2025-03-11 20:00:00,0.0,0.0,
202,2025-03-11 20:00:00,0.0,0.0,
303,2025-03-11 20:00:00,0.0,0.0,
101,2025-03-11 21:00:00,0.0,0.0,
202,2025-03-11 21:00:00,0.0,0.0,
303,2025-03-11 21:00:00,0.0,0.0,
101,2025-03-11 22:00:00,0.0,0.0,
202,2025-03-11 22:00:00,0.0,0.0,
303,2025-03-11 22:00:00,0.0,0.0,
101,2025-03-11 23:00:00,0.0,0.0,
202,2025-03-11 23:00:00,0.0,0.0,
303,2025-03-11 23:00:00,0.0,0.0,
101,2025-03-12 00:00:00,0.0,0.0,
202,2025-03-12 00:00:00,0.0,0.0,
303,2025-03-12 00:00:00,0.0,0.0,
101,2025-03-12 01:00:00,0.0,0.0,
202,2025-03-12 01:00:00,0.0,0.0,
303,2025-03-12 01:00:00,0.0,0.0,
101,2025-03-12 02:00:00,0.0,0.0,
202,2025-03-12 02:00:00,0.0,0.0,
303,2025-03-12 02:00:00,0.0,0.0,
101,2025-03-12 03:00:00,0.0,0.0,
202,2025-03-12 03:00:00,0.0,0.0,
303,2025-03-12 03:00:00,0.0,0.0,
101,2025-03-12 04:00:00,0.0,0.0,
202,2025-03-12 04:00:00,0.0,0.0,
303,2025-03-12 04:00:00,0.0,0.0,
101,2025-03-12 05:00:00,0.0,0.0,
202,2025-03-12 05:00:00,0.0,0.0,
303,2025-03-12 05:00:00,0.0,0.0,
101,2025-03-12 06:00:00,0.0,0.0,
202,2025-03-12 06:00:00,0.0,0.0,
303,2025-03-12 06:00:00,0.0,0.0,
101,2025-03-12 07:00:00,3.777082329336379,50.9,0.973000472800552
202,2025-03-12 07:00:00,3.777082329336379,50.9,0.973000472800552
303,2025-03-12 07:00:00,3.777082329336379,50.9,0.973000472800552
101,2025-03-12 08:00:00,19.897794809512643,274.2,0.951506764005442
202,2025-03-12 08:00:00,19.897794809512643,274.2,0.951506764005442
303,2025-03-12 08:00:00,19.897794809512643,274.2,0.951506764005442
101,2025-03-12 09:00:00,36.99223102257595,522.6,0.9281442994269762
202,2025-03-12 09:00:00,36.99223102257595,522.6,0.9281442994269762
303,2025-03-12 09:00:00,36.99223102257595,522.6,0.9281442994269762
101,2025-03-12 10:00:00,50.956058472369946,732.7,0.9118932859521948
202,2025-03-12 10:00:00,50.956058472369946,732.7,0.9118932859521948
303,2025-03-12 10:00:00,50.956058472369946,732.7,0.9118932859521948
101,2025-03-12 11:00:00,60.0,881.9,0.8920851092186248
202,2025-03-12 11:00:00,60.0,881.9,0.8920851092186248
303,2025-03-12 11:00:00,60.0,881.9,0.8920851092186248
101,2025-03-12 12:00:00,60.0,946.7,0.831023405323656
202,2025-03-12 12:00:00,60.0,946.7,0.831023405323656
303,2025-03-12 12:00:00,60.0,946.7,0.831023405323656
101,2025-03-12 13:00:00,60.0,894.5,0.8795191255672502
202,2025-03-12 13:00:00,60.0,894.5,0.8795191255672502
303,2025-03-12 13:00:00,60.0,894.5,0.8795191255672502
101,2025-03-12 14:00:00,60.0,871.9,0.9023166163779164
202,2025-03-12 14:00:00,60.0,871.9,0.9023166163779164
303,2025-03-12 14:00:00,60.0,871.9,0.9023166163779164
101,2025-03-12 15:00:00,51.96836421325577,737.6,0.9238309785933604
202,2025-03-12 15:00:00,51.96836421325577,737.6,0.9238309785933604
303,2025-03-12 15:00:00,51.96836421325577,737.6,0.9238309785933604
101,2025-03-12 16:00:00,40.19502635077274,567.1,0.9293665833777344
202,2025-03-12 16:00:00,40.19502635077274,567.1,0.9293665833777344
303,2025-03-12 16:00:00,40.19502635077274,567.1,0.9293665833777344
101,2025-03-12 17:00:00,20.36142093726161,282.4,0.9454047331788876
202,2025-03-12 17:00:00,20.36142093726161,282.4,0.9454047331788876
303,2025-03-12 17:00:00,20.36142093726161,282.4,0.9454047331788876
101,2025-03-12 18:00:00,6.254245305465071,85.6,0.9580221027919288
202,2025-03-12 18:00:00,6.254245305465071,85.6,0.9580221027919288
303,2025-03-12 18:00:00,6.254245305465071,85.6,0.9580221027919288
101,2025-03-12 19:00:00,0.0,0.0,
202,2025-03-12 19:00:00,0.0,0.0,
303,2025-03-12 19:00:00,0.0,0.0,
101,2025-03-12 20:00:00,0.0,0.0,
202,2025-03-12 20:00:00,0.0,0.0,
303,2025-03-12 20:00:00,0.0,0.0,
101,2025-03-12 21:00:00,0.0,0.0,
202,2025-03-12 21:00:00,0.0,0.0,
303,2025-03-12 21:00:00,0.0,0.0,
101,2025-03-12 22:00:00,0.0,0.0,
202,2025-03-12 22:00:00,0.0,0.0,
303,2025-03-12 22:00:00,0.0,0.0,
101,2025-03-12 23:00:00,0.0,0.0,
202,2025-03-12 23:00:00,0.0,0.0,
303,2025-03-12 23:00:00,0.0,0.0,
101,2025-03-13 00:00:00,0.0,0.0,
202,2025-03-13 00:00:00,0.0,0.0,
303,2025-03-13 00:00:00,0.0,0.0,
101,2025-03-13 01:00:00,0.0,0.0,
202,2025-03-13 01:00:00,0.0,0.0,
303,2025-03-13 01:00:00,0.0,0.0,
101,2025-03-13 02:00:00,0.0,0.0,
202,2025-03-13 02:00:00,0.0,0.0,
303,2025-03-13 02:00:00,0.0,0.0,
101,2025-03-13 03:00:00,0.0,0.0,
202,2025-03-13 03:00:00,0.0,0.0,
303,2025-03-13 03:00:00,0.0,0.0,
101,2025-03-13 04:00:00,0.0,0.0,
202,2025-03-13 04:00:00,0.0,0.0,
303,2025-03-13 04:00:00,0.0,0.0,
101,2025-03-13 05:00:00,0.0,0.0,
202,2025-03-13 05:00:00,0.0,0.0,
303,2025-03-13 05:00:00,0.0,0.0,
101,2025-03-13 06:00:00,0.0,0.0,
202,2025-03-13 06:00:00,0.0,0.0,
303,2025-03-13 06:00:00,0.0,0.0,
101,2025-03-13 07:00:00,4.006337942803445,54.0,0.9728103950988416
202,2025-03-13 07:00:00,4.006337942803445,54.0,0.9728103950988416
303,2025-03-13 07:00:00,4.006337942803445,54.0,0.9728103950988416
101,2025-03-13 08:00:00,19.640276559597197,270.1,0.9534488451977984
202,2025-03-13 08:00:00,19.640276559597197,270.1,0.9534488451977984
303,2025-03-13 08:00:00,19.640276559597197,270.1,0.9534488451977984
101,2025-03-13 09:00:00,36.78139476923756,519.4,0.9285400294320392
202,2025-03-13 09:00:00,36.78139476923756,519.4,0.9285400294320392
303,2025-03-13 09:00:00,36.78139476923756,519.4,0.9285400294320392
101,2025-03-13 10:00:00,51.11694798524923,733.9,0.9132767684203712
202,2025-03-13 10:00:00,51.11694798524923,733.9,0.9132767684203712
303,2025-03-13 10:00:00,51.11694798524923,733.9,0.9132767684203712
101,2025-03-13 11:00:00,58.85553065687941,858.1,0.8993396897331667
202,2025-03-13 11:00:00,58.85553065687941,858.1,0.8993396897331667
303,2025-03-13 11:00:00,58.85553065687941,858.1,0.8993396897331667
101,2025-03-13 12:00:00,60.0,954.9,0.8238871691485029
202,2025-03-13 12:00:00,60.0,954.9,0.8238871691485029
303,2025-03-13 12:00:00,60.0,954.9,0.8238871691485029
101,2025-03-13 13:00:00,60.0,975.6,0.8064061683270862
202,2025-03-13 13:00:00,60.0,975.6,0.8064061683270862
303,2025-03-13 13:00:00,60.0,975.6,0.8064061683270862
101,2025-03-13 14:00:00,60.0,906.7,0.8676848547699407
202,2025-03-13 14:00:00,60.0,906.7,0.8676848547699407
303,2025-03-13 14:00:00,60.0,906.7,0.8676848547699407
101,2025-03-13 15:00:00,53.41987527402833,760.1,0.9215237222973596
202,2025-03-13 15:00:00,53.41987527402833,760.1,0.9215237222973596
303,2025-03-13 15:00:00,53.41987527402833,760.1,0.9215237222973596
101,2025-03-13 16:00:00,39.375824813879646,555.7,0.9291025450592354
202,2025-03-13 16:00:00,39.375824813879646,555.7,0.9291025450592354
303,2025-03-13 16:00:00,39.375824813879646,555.7,0.9291025450592354
101,2025-03-13 17:00:00,23.13634513540689,323.4,0.9380567676175492
202,2025-03-13 17:00:00,23.13634513540689,323.4,0.9380567676175492
303,2025-03-13 17:00:00,23.13634513540689,323.4,0.9380567676175492
101,2025-03-13 18:00:00,6.900094241696092,94.8,0.9543794236486488
202,2025-03-13 18:00:00,6.900094241696092,94.8,0.9543794236486488
303,2025-03-13 18:00:00,6.900094241696092,94.8,0.9543794236486488
101,2025-03-13 19:00:00,0.0,0.0,
202,2025-03-13 19:00:00,0.0,0.0,
303,2025-03-13 19:00:00,0.0,0.0,
101,2025-03-13 20:00:00,0.0,0.0,
202,2025-03-13 20:00:00,0.0,0.0,
303,2025-03-13 20:00:00,0.0,0.0,
101,2025-03-13 21:00:00,0.0,0.0,
202,2025-03-13 21:00:00,0.0,0.0,
303,2025-03-13 21:00:00,0.0,0.0,
101,2025-03-13 22:00:00,0.0,0.0,
202,2025-03-13 22:00:00,0.0,0.0,
303,2025-03-13 22:00:00,0.0,0.0,
101,2025-03-13 23:00:00,0.0,0.0,
202,2025-03-13 23:00:00,0.0,0.0,
303,2025-03-13 23:00:00,0.0,0.0,
101,2025-03-14 00:00:00,0.0,0.0,
202,2025-03-14 00:00:00,0.0,0.0,
303,2025-03-14 00:00:00,0.0,0.0,
101,2025-03-14 01:00:00,0.0,0.0,
202,2025-03-14 01:00:00,0.0,0.0,
303,2025-03-14 01:00:00,0.0,0.0,
101,2025-03-14 02:00:00,0.0,0.0,
202,2025-03-14 02:00:00,0.0,0.0,
303,2025-03-14 02:00:00,0.0,0.0,
101,2025-03-14 03:00:00,0.0,0.0,
202,2025-03-14 03:00:00,0.0,0.0,
303,2025-03-14 03:00:00,0.0,0.0,
101,2025-03-14 04:00:00,0.0,0.0,
202,2025-03-14 04:00:00,0.0,0.0,
303,2025-03-14 04:00:00,0.0,0.0,
101,2025-03-14 05:00:00,0.0,0.0,
202,2025-03-14 05:00:00,0.0,0.0,
303,2025-03-14 05:00:00,0.0,0.0,
101,2025-03-14 06:00:00,0.0,0.0,
202,2025-03-14 06:00:00,0.0,0.0,
303,2025-03-14 06:00:00,0.0,0.0,
101,2025-03-14 07:00:00,4.136695775249933,55.8,0.9720615528992184
202,2025-03-14 07:00:00,4.136695775249933,55.8,0.9720615528992184
303,2025-03-14 07:00:00,4.136695775249933,55.8,0.9720615528992184
101,2025-03-14 08:00:00,20.41685876079928,281.0,0.9527018024918568
202,2025-03-14 08:00:00,20.41685876079928,281.0,0.9527018024918568
303,2025-03-14 08:00:00,20.41685876079928,281.0,0.9527018024918568
101,2025-03-14 09:00:00,37.43027642135898,526.5,0.9321784123816242
202,2025-03-14 09:00:00,37.43027642135898,526.5,0.9321784123816242
303,2025-03-14 09:00:00,37.43027642135898,526.5,0.9321784123816242
101,2025-03-14 10:00:00,52.18917998602296,748.7,0.9140017396852608
202,2025-03-14 10:00:00,52.18917998602296,748.7,0.9140017396852608
303,2025-03-14 10:00:00,52.18917998602296,748.7,0.9140017396852608
101,2025-03-14 11:00:00,60.0,916.3,0.858594191662016
202,2025-03-14 11:00:00,60.0,916.3,0.858594191662016
303,2025-03-14 11:00:00,60.0,916.3,0.858594191662016
101,2025-03-14 12:00:00,60.0,990.0,0.7946766240605103
202,2025-03-14 12:00:00,60.0,990.0,0.7946766240605103
303,2025-03-14 12:00:00,60.0,990.0,0.7946766240605103
101,2025-03-14 13:00:00,60.0,1005.5,0.7824265120038839
202,2025-03-14 13:00:00,60.0,1005.5,0.7824265120038839
303,2025-03-14 13:00:00,60.0,1005.5,0.7824265120038839
101,2025-03-14 14:00:00,60.0,937.8,0.8389100637874869
202,2025-03-14 14:00:00,60.0,937.8,0.8389100637874869
303,2025-03-14 14:00:00,60.0,937.8,0.8389100637874869
101,2025-03-14 15:00:00,54.441188838484095,774.9,0.9212050749440188
202,2025-03-14 15:00:00,54.441188838484095,774.9,0.9212050749440188
303,2025-03-14 15:00:00,54.441188838484095,774.9,0.9212050749440188
101,2025-03-14 16:00:00,41.08413274548828,580.1,0.9286362671238324
202,2025-03-14 16:00:00,41.08413274548828,580.1,0.9286362671238324
303,2025-03-14 16:00:00,41.08413274548828,580.1,0.9286362671238324
101,2025-03-14 17:00:00,24.37823371900798,340.9,0.937669128173246
202,2025-03-14 17:00:00,24.37823371900798,340.9,0.937669128173246
303,2025-03-14 17:00:00,24.37823371900798,340.9,0.937669128173246
101,2025-03-14 18:00:00,7.11522915554691,97.6,0.9559021895320126
202,2025-03-14 18:00:00,7.11522915554691,97.6,0.9559021895320126
303,2025-03-14 18:00:00,7.11522915554691,97.6,0.9559021895320126
101,2025-03-14 19:00:00,0.0,0.0,
202,2025-03-14 19:00:00,0.0,0.0,
303,2025-03-14 19:00:00,0.0,0.0,
101,2025-03-14 20:00:00,0.0,0.0,
202,2025-03-14 20:00:00,0.0,0.0,
303,2025-03-14 20:00:00,0.0,0.0,
101,2025-03-14 21:00:00,0.0,0.0,
202,2025-03-14 21:00:00,0.0,0.0,
303,2025-03-14 21:00:00,0.0,0.0,
101,2025-03-14 22:00:00,0.0,0.0,
202,2025-03-14 22:00:00,0.0,0.0,
303,2025-03-14 22:00:00,0.0,0.0,
101,2025-03-14 23:00:00,0.0,0.0,
202,2025-03-14 23:00:00,0.0,0.0,
303,2025-03-14 23:00:00,0.0,0.0,
101,2025-03-15 00:00:00,0.0,0.0,
202,2025-03-15 00:00:00,0.0,0.0,
303,2025-03-15 00:00:00,0.0,0.0,
101,2025-03-15 01:00:00,0.0,0.0,
202,2025-03-15 01:00:00,0.0,0.0,
303,2025-03-15 01:00:00,0.0,0.0,
101,2025-03-15 02:00:00,0.0,0.0,
202,2025-03-15 02:00:00,0.0,0.0,
303,2025-03-15 02:00:00,0.0,0.0,
101,2025-03-15 03:00:00,0.0,0.0,
202,2025-03-15 03:00:00,0.0,0.0,
303,2025-03-15 03:00:00,0.0,0.0,
101,2025-03-15 04:00:00,0.0,0.0,
202,2025-03-15 04:00:00,0.0,0.0,
303,2025-03-15 04:00:00,0.0,0.0,
101,2025-03-15 05:00:00,0.0,0.0,
202,2025-03-15 05:00:00,0.0,0.0,
303,2025-03-15 05:00:00,0.0,0.0,
101,2025-03-15 06:00:00,0.0,0.0,
202,2025-03-15 06:00:00,0.0,0.0,
303,2025-03-15 06:00:00,0.0,0.0,
101,2025-03-15 07:00:00,4.364601751269023,58.8,0.9732886947892258
202,2025-03-15 07:00:00,4.364601751269023,58.8,0.9732886947892258
303,2025-03-15 07:00:00,4.364601751269023,58.8,0.9732886947892258
101,2025-03-15 08:00:00,20.35966231915055,280.1,0.9530854600503744
202,2025-03-15 08:00:00,20.35966231915055,280.1,0.9530854600503744
303,2025-03-15 08:00:00,20.35966231915055,280.1,0.9530854600503744
101,2025-03-15 09:00:00,37.207951419101576,521.2,0.9360644132041356
202,2025-03-15 09:00:00,37.207951419101576,521.2,0.9360644132041356
303,2025-03-15 09:00:00,37.207951419101576,521.2,0.9360644132041356
101,2025-03-15 10:00:00,49.41190556748983,705.1,0.9188725344329848
202,2025-03-15 10:00:00,49.41190556748983,705.1,0.9188725344329848
303,2025-03-15 10:00:00,49.41190556748983,705.1,0.9188725344329848
101,2025-03-15 11:00:00,57.69679849335312,879.9,0.859790773105645
202,2025-03-15 11:00:00,60.0,879.9,0.8941128057960055
303,2025-03-15 11:00:00,60.0,879.9,0.8941128057960055
101,2025-03-15 12:00:00,60.0,950.6,0.8276139888700876
202,2025-03-15 12:00:00,60.0,950.6,0.8276139888700876
303,2025-03-15 12:00:00,60.0,950.6,0.8276139888700876
101,2025-03-15 13:00:00,60.0,970.3,0.8108109428217102
202,2025-03-15 13:00:00,60.0,970.3,0.8108109428217102
303,2025-03-15 13:00:00,60.0,970.3,0.8108109428217102
101,2025-03-15 14:00:00,60.0,871.9,0.9023166163779164
202,2025-03-15 14:00:00,60.0,871.9,0.9023166163779164
303,2025-03-15 14:00:00,60.0,871.9,0.9023166163779164
101,2025-03-15 15:00:00,49.62158826520793,720.7,0.902797860429326
202,2025-03-15 15:00:00,49.62158826520793,720.7,0.902797860429326
303,2025-03-15 15:00:00,49.62158826520793,720.7,0.902797860429326
101,2025-03-15 16:00:00,37.766986874255416,540.0,0.9170498831441108
202,2025-03-15 16:00:00,37.766986874255416,540.0,0.9170498831441108
303,2025-03-15 16:00:00,37.766986874255416,540.0,0.9170498831441108
101,2025-03-15 17:00:00,22.150122517743664,308.6,0.9411407830567052
202,2025-03-15 17:00:00,22.150122517743664,308.6,0.9411407830567052
303,2025-03-15 17:00:00,22.150122517743664,308.6,0.9411407830567052
101,2025-03-15 18:00:00,6.632008778465453,90.5,0.9608838532859098
202,2025-03-15 18:00:00,6.632008778465453,90.5,0.9608838532859098
303,2025-03-15 18:00:00,6.632008778465453,90.5,0.9608838532859098
101,2025-03-15 19:00:00,0.0,0.0,
202,2025-03-15 19:00:00,0.0,0.0,
303,2025-03-15 19:00:00,0.0,0.0,
101,2025-03-15 20:00:00,0.0,0.0,
202,2025-03-15 20:00:00,0.0,0.0,
303,2025-03-15 20:00:00,0.0,0.0,
101,2025-03-15 21:00:00,0.0,0.0,
202,2025-03-15 21:00:00,0.0,0.0,
303,2025-03-15 21:00:00,0.0,0.0,
101,2025-03-15 22:00:00,0.0,0.0,
202,2025-03-15 22:00:00,0.0,0.0,
303,2025-03-15 22:00:00,0.0,0.0,
101,2025-03-15 23:00:00,0.0,0.0,
202,2025-03-15 23:00:00,0.0,0.0,
303,2025-03-15 23:00:00,0.0,0.0,
101,2025-03-16 00:00:00,0.0,0.0,
202,2025-03-16 00:00:00,0.0,0.0,
303,2025-03-16 00:00:00,0.0,0.0,
101,2025-03-16 01:00:00,0.0,0.0,
202,2025-03-16 01:00:00,0.0,0.0,
303,2025-03-16 01:00:00,0.0,0.0,
101,2025-03-16 02:00:00,0.0,0.0,
202,2025-03-16 02:00:00,0.0,0.0,
303,2025-03-16 02:00:00,0.0,0.0,
101,2025-03-16 03:00:00,0.0,0.0,
202,2025-03-16 03:00:00,0.0,0.0,
303,2025-03-16 03:00:00,0.0,0.0,
101,2025-03-16 04:00:00,0.0,0.0,
202,2025-03-16 04:00:00,0.0,0.0,
303,2025-03-16 04:00:00,0.0,0.0,
101,2025-03-16 05:00:00,0.0,0.0,
202,2025-03-16 05:00:00,0.0,0.0,
303,2025-03-16 05:00:00,0.0,0.0,
101,2025-03-16 06:00:00,0.0,0.0,
202,2025-03-16 06:00:00,0.0,0.0,
303,2025-03-16 06:00:00,0.0,0.0,
101,2025-03-16 07:00:00,4.409326648833505,59.5,0.9716943774561072
202,2025-03-16 07:00:00,4.409326648833505,59.5,0.9716943774561072
303,2025-03-16 07:00:00,4.409326648833505,59.5,0.9716943774561072
101,2025-03-16 08:00:00,20.401902563022443,283.5,0.9436088126197654
202,2025-03-16 08:00:00,20.401902563022443,283.5,0.9436088126197654
303,2025-03-16 08:00:00,20.401902563022443,283.5,0.9436088126197654
101,2025-03-16 09:00:00,36.924092279834056,534.1,0.9064871082020504
202,2025-03-16 09:00:00,36.924092279834056,534.1,0.9064871082020504
303,2025-03-16 09:00:00,36.924092279834056,534.1,0.9064871082020504
101,2025-03-16 10:00:00,47.68940247213728,751.7,0.8318628181992107
202,2025-03-16 10:00:00,47.68940247213728,751.7,0.8318628181992107
303,2025-03-16 10:00:00,47.68940247213728,751.7,0.8318628181992107
101,2025-03-16 11:00:00,55.870124895202856,912.7,0.802649563843236
202,2025-03-16 11:00:00,55.870124895202856,912.7,0.802649563843236
303,2025-03-16 11:00:00,55.870124895202856,912.7,0.802649563843236
101,2025-03-16 12:00:00,58.34827932715789,950.8,0.8046615744476765
202,2025-03-16 12:00:00,58.34827932715789,950.8,0.8046615744476765
303,2025-03-16 12:00:00,58.34827932715789,950.8,0.8046615744476765
